#{"t_start": 1544913564.4605901, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,56,138.655506
0.0,31,138.670071
0.0,28,138.684688
0.0,52,138.711945
0.0,33,138.727391
0.0,23,138.738052
0.0,34,138.756771
0.0,24,138.768599
0.0,15,138.775489
0.0,49,138.800932
0.0,14,138.808049
0.0,13,138.815234
0.0,25,138.827715
0.0,13,138.834861
0.0,61,138.873089
0.0,38,138.895133
0.0,30,138.908453
0.0,60,138.935349
0.0,77,138.971162
0.0,33,138.987375
0.0,21,139.113618
0.0,74,139.149345
0.0,13,139.155729
0.0,26,139.16652
0.0,45,139.184303
0.0,43,139.203979
0.0,27,139.217509
0.0,5,139.220415
0.0,25,139.231562
0.0,37,139.249819
0.0,6,139.252253
0.0,47,139.279306
0.0,17,139.288339
0.0,33,139.308785
0.0,28,139.320044
0.0,28,139.331251
0.0,106,139.377791
0.0,13,139.387053
0.0,38,139.404444
0.0,19,139.412536
0.0,18,139.419771
0.0,42,139.436531
0.0,41,139.455029
0.0,16,139.46198
0.0,32,139.47779
0.0,28,139.490977
0.0,47,139.518286
0.0,31,139.535029
0.0,13,139.54091
0.0,22,139.550749
0.0,34,139.565279
0.0,9,139.569398
0.0,10,139.575962
0.0,12,139.580936
0.0,23,139.591074
0.0,24,139.721493
0.0,20,139.731692
0.0,21,139.740844
0.0,16,139.749464
0.0,44,139.773215
0.0,39,139.794659
0.0,30,139.810298
0.0,24,139.821956
0.0,33,139.83518
0.0,73,139.865176
0.0,9,139.868985
0.0,42,139.888647
0.0,12,139.894748
0.0,22,139.90562
0.0,98,139.946937
0.0,62,139.974699
0.0,7,139.977542
0.0,11,139.982097
0.0,46,140.004107
0.0,63,140.031098
0.0,41,140.047368
0.0,50,140.068433
0.0,55,140.091751
0.0,18,140.10081
0.0,14,140.107043
0.0,7,140.111168
0.0,26,140.124822
0.0,49,140.149389
0.0,28,140.162989
0.0,20,140.172906
0.0,78,140.324349
0.0,56,140.347251
0.0,19,140.355147
0.0,19,140.362998
0.0,9,140.366857
0.0,51,140.387735
0.0,45,140.408016
0.0,34,140.424732
0.0,71,140.45443
0.0,11,140.459085
0.0,23,140.468734
0.0,123,140.521931
0.0,28,140.535806
0.0,7,140.540099
0.0,71,140.573935
0.0,58,140.596803
0.0,56,140.622336
0.0,36,140.636836
0.0,23,140.645893
0.0,24,140.655193
0.0,16,140.661769
0.0,27,140.672367
0.0,77,140.70761
0.0,29,140.726524
0.0,50,140.747226
0.0,29,140.886057
0.0,82,140.924272
0.0,59,140.954365
0.0,19,140.962996
0.0,27,140.97503
0.0,15,140.98121
0.0,90,141.020025
0.0,52,141.040523
0.0,36,141.056223
0.0,39,141.072911
0.0,123,141.128326
0.0,32,141.144526
0.0,125,141.20419
0.0,24,141.215173
0.0,38,141.233359
0.0,27,141.248388
0.0,15,141.256803
0.0,53,141.283144
0.0,20,141.293533
0.0,6,141.296711
0.0,60,141.321981
0.0,31,141.335428
0.0,34,141.35461
0.0,21,141.489524
0.0,51,141.517757
0.0,19,141.526244
0.0,41,141.543339
0.0,11,141.547837
0.0,27,141.558588
0.0,27,141.574417
0.0,70,141.603431
0.0,49,141.626057
0.0,21,141.635556
0.0,63,141.662822
0.0,60,141.690005
0.0,60,141.723535
0.0,9,141.728674
0.0,19,141.73929
0.0,56,141.766796
0.0,43,141.789738
0.0,65,141.819436
0.0,49,141.842178
0.0,41,141.859451
0.0,56,141.884155
0.0,15,141.89054
0.0,75,141.923306
0.0,20,141.934498
0.0,19,141.942484
0.0,5,141.944685
0.0,79,142.105858
0.0,41,142.149852
0.0,10,142.156247
0.0,14,142.1658
0.0,10,142.170388
0.0,25,142.186971
0.0,18,142.196366
0.0,21,142.208606
0.0,36,142.233221
0.0,44,142.259505
0.0,54,142.302129
0.0,35,142.322134
0.0,32,142.337446
0.0,19,142.346833
0.0,13,142.352092
0.0,34,142.365522
0.0,5,142.367645
0.0,9,142.37127
0.0,36,142.385912
0.0,28,142.398274
0.0,14,142.404426
0.0,96,142.45115
0.0,55,142.476274
0.0,39,142.492822
0.0,75,142.529603
0.0,43,142.552348
0.0,14,142.559678
0.0,28,142.573615
0.0,109,142.634495
0.0,42,142.764099
0.0,33,142.777186
0.0,17,142.784705
0.0,13,142.789867
0.0,37,142.807386
0.0,50,142.830354
0.0,38,142.845472
0.0,63,142.874635
0.0,43,142.894275
0.0,51,142.920079
0.0,38,142.937683
0.0,38,142.955711
0.0,26,142.970053
0.0,56,142.995195
0.0,28,143.008683
0.0,63,143.043785
0.0,54,143.072165
0.0,43,143.092207
0.0,113,143.164221
0.0,59,143.216604
0.0,11,143.225849
0.0,29,143.248868
0.0,68,143.287104
0.0,100,143.432442
0.0,13,143.438915
0.0,26,143.450632
0.0,20,143.45988
0.0,29,143.473862
0.0,16,143.481043
0.0,26,143.495055
0.0,36,143.511997
0.0,26,143.52425
0.0,31,143.54033
0.0,46,143.563022
0.0,12,143.56827
0.0,60,143.595023
0.0,40,143.612321
0.0,44,143.634594
0.0,21,143.645625
0.0,27,143.658617
0.0,14,143.665768
0.0,57,143.692121
0.0,12,143.69685
0.0,37,143.714086
0.0,56,143.737505
0.0,7,143.740911
0.0,18,143.749043
0.0,16,143.756549
0.0,28,143.76869
0.0,53,143.791977
0.0,30,143.804332
0.0,7,143.807697
0.0,26,143.820518
0.0,20,143.830839
0.0,50,143.855885
0.0,9,143.860656
0.0,13,143.866814
0.0,18,143.87496
0.0,53,144.002294
0.0,39,144.021087
0.0,10,144.025161
0.0,70,144.055763
0.0,29,144.06852
0.0,28,144.080187
0.0,16,144.086857
0.0,12,144.106195
0.0,7,144.110787
0.0,30,144.130043
0.0,41,144.160712
0.0,49,144.181134
0.0,38,144.196834
0.0,35,144.21067
0.0,26,144.220806
0.0,74,144.251157
0.0,97,144.291397
0.0,108,144.337997
0.0,25,144.348345
0.0,39,144.363834
0.0,16,144.370302
0.0,43,144.390047
0.0,7,144.392815
0.0,32,144.405632
0.0,84,144.444066
0.0,18,144.451182
0.0,14,144.567268
0.0,176,144.649394
0.0,32,144.664951
0.0,58,144.701067
0.0,90,144.745806
0.0,70,144.78144
0.0,57,144.81144
0.0,6,144.815053
0.0,49,144.839754
0.0,16,144.8473
0.0,17,144.855808
0.0,8,144.859432
0.0,32,144.876356
0.0,10,144.881768
0.0,12,144.889717
0.0,25,144.904321
0.0,61,144.934126
0.0,17,144.942029
0.0,28,144.956288
0.0,21,144.966147
0.0,21,144.978738
0.0,18,144.988515
0.0,44,145.014677
0.0,20,145.025534
0.0,27,145.040567
0.0,24,145.053352
0.0,68,145.086957
0.0,59,145.248537
0.0,16,145.256771
0.0,80,145.289443
0.0,40,145.306451
0.0,47,145.328485
0.0,70,145.362919
0.0,52,145.385494
0.0,14,145.391959
0.0,22,145.401599
0.0,23,145.412038
0.0,8,145.41622
0.0,55,145.443496
0.0,9,145.448669
0.0,37,145.467581
0.0,53,145.489399
0.0,128,145.548464
0.0,26,145.560476
0.0,10,145.565985
0.0,16,145.574368
0.0,68,145.607843
0.0,13,145.614948
0.0,81,145.652074
0.0,31,145.664254
0.0,51,145.683947
0.0,31,145.805613
0.0,23,145.81719
0.0,78,145.855487
0.0,102,145.904153
0.0,29,145.916858
0.0,27,145.930171
0.0,27,145.945496
0.0,15,145.952506
0.0,67,145.97903
0.0,15,145.984987
0.0,34,145.998438
0.0,62,146.023051
0.0,36,146.041986
0.0,19,146.0507
0.0,14,146.056293
0.0,13,146.061495
0.0,40,146.080502
0.0,97,146.124304
0.0,19,146.135831
0.0,62,146.170412
0.0,49,146.189632
0.0,29,146.203324
0.0,28,146.22238
0.0,17,146.22959
0.0,48,146.253138
0.0,98,146.411613
0.0,52,146.438531
0.0,43,146.458557
0.0,47,146.487137
0.0,73,146.526315
0.0,17,146.533397
0.0,14,146.546298
0.0,47,146.576045
0.0,45,146.605097
0.0,5,146.607676
0.0,102,146.650805
0.0,16,146.658344
0.0,40,146.676632
0.0,26,146.687786
0.0,133,146.740299
0.0,12,146.744968
0.0,26,146.755388
0.0,30,146.766912
0.0,11,146.771218
0.0,10,146.775538
0.0,40,146.796663
0.0,37,146.811662
0.0,26,146.821815
0.0,12,146.826473
0.0,25,146.836461
0.0,13,146.841545
0.0,54,146.8651
0.0,52,146.993196
0.0,26,147.00694
0.0,18,147.016465
0.0,16,147.023514
0.0,110,147.067453
0.0,29,147.086221
0.0,23,147.099053
0.0,76,147.137531
0.0,24,147.149555
0.0,124,147.22129
0.0,43,147.244403
0.0,22,147.256914
0.0,10,147.262703
0.0,121,147.316658
0.0,50,147.342548
0.0,39,147.364546
0.0,74,147.396642
0.0,15,147.405185
0.0,8,147.40854
0.0,21,147.416914
0.0,9,147.420645
0.0,29,147.432915
0.0,37,147.447281
0.0,99,147.611404
0.0,7,147.614286
0.0,22,147.623516
0.0,29,147.635295
0.0,9,147.638911
0.0,35,147.652745
0.0,16,147.660558
0.0,137,147.736657
0.0,55,147.766125
0.0,9,147.770419
0.0,22,147.779983
0.0,6,147.78241
0.0,83,147.815683
0.0,18,147.822849
0.0,52,147.85115
0.0,49,147.872537
0.0,9,147.876601
0.0,36,147.891032
0.0,13,147.896315
0.0,54,147.932184
0.0,38,147.952641
0.0,11,147.958208
0.0,77,147.989258
0.0,13,147.994493
0.0,64,148.021476
0.0,15,148.029512
0.0,19,148.039852
0.0,29,148.052241
0.0,14,148.059207
0.0,115,148.227605
0.0,13,148.233396
0.0,20,148.247369
0.0,58,148.27823
0.0,52,148.304149
0.0,22,148.314729
0.0,47,148.335135
0.0,35,148.351755
0.0,26,148.364442
0.0,30,148.37627
0.0,121,148.430388
0.0,20,148.439922
0.0,53,148.468415
0.0,23,148.478796
0.0,41,148.500612
0.0,26,148.515358
0.0,21,148.526932
0.0,22,148.538654
0.0,59,148.569917
0.0,65,148.595602
0.0,25,148.605495
0.0,38,148.62059
0.0,151,148.694033
0.0,36,148.821792
0.0,46,148.844052
0.0,14,148.851099
0.0,127,148.910039
0.0,109,148.986432
0.0,34,149.004851
0.0,29,149.018386
0.0,46,149.039585
0.0,14,149.046281
0.0,72,149.080099
0.0,43,149.103864
0.0,9,149.112229
0.0,28,149.127781
0.0,21,149.13649
0.0,48,149.156154
0.0,101,149.20555
0.0,74,149.239594
0.0,26,149.250043
0.0,20,149.257958
0.0,16,149.265433
0.0,14,149.271217
0.0,64,149.297441
0.0,40,149.312898
0.0,8,149.316113
0.0,28,149.436315
0.0,17,149.444865
0.0,25,149.459525
0.0,19,149.46979
0.0,44,149.48983
0.0,15,149.496905
0.0,30,149.509964
0.0,35,149.523423
0.0,45,149.542549
0.0,13,149.547594
0.0,45,149.565071
0.0,25,149.574782
0.0,17,149.581363
0.0,40,149.610038
0.0,66,149.647141
0.0,20,149.656569
0.0,105,149.709161
0.0,28,149.722428
0.0,5,149.724517
0.0,22,149.733442
0.0,20,149.741494
0.0,13,149.746513
0.0,15,149.752359
0.0,36,149.766144
0.0,98,149.81806
0.0,17,149.826111
0.0,52,149.849423
0.0,86,149.893664
0.0,48,150.040462
0.0,26,150.054677
0.0,10,150.060163
0.0,43,150.083886
0.0,18,150.091221
0.0,7,150.094107
0.0,18,150.101469
0.0,34,150.115052
0.0,27,150.125719
0.0,83,150.208058
0.0,82,150.262908
0.0,10,150.268808
0.0,36,150.28617
0.0,46,150.323756
0.0,23,150.336513
0.0,49,150.363061
0.0,30,150.37938
0.0,31,150.397388
0.0,21,150.411448
0.0,81,150.447386
0.0,49,150.467039
0.0,41,150.483518
0.0,19,150.496229
0.0,15,150.508097
0.0,51,150.528832
0.0,55,150.550419
0.0,9,150.55403
0.0,15,150.560154
0.0,52,150.582082
0.0,24,150.595069
0.0,82,150.749013
0.0,16,150.755377
0.0,53,150.776168
0.0,85,150.810311
0.0,46,150.839537
0.0,15,150.84597
0.0,26,150.85982
0.0,33,150.87799
0.0,17,150.888859
0.0,60,150.916794
0.0,20,150.925714
0.0,79,150.967034
0.0,15,150.975087
0.0,34,150.990286
0.0,18,150.999995
0.0,15,151.008002
0.0,81,151.05116
0.0,16,151.059557
0.0,27,151.070723
0.0,30,151.085734
0.0,36,151.099714
0.0,6,151.102186
0.0,24,151.111944
0.0,18,151.118913
0.0,26,151.131299
0.0,7,151.134791
0.0,66,151.167487
0.0,124,151.33498
0.0,145,151.410916
0.0,9,151.415201
0.0,75,151.451879
0.0,33,151.465338
0.0,31,151.478753
0.0,71,151.51501
0.0,15,151.520876
0.0,24,151.530292
0.0,13,151.536501
0.0,46,151.557131
0.0,29,151.57457
0.0,24,151.591064
0.0,51,151.623214
0.0,37,151.644114
0.0,35,151.667309
0.0,69,151.710009
0.0,24,151.721893
0.0,11,151.726447
0.0,16,151.733602
0.0,36,151.748071
0.0,49,151.771515
0.0,46,151.789307
0.0,91,151.824265
0.0,9,151.938381
0.0,33,151.951876
0.0,19,151.96053
0.0,33,151.975506
0.0,62,151.999453
0.0,16,152.005699
0.0,49,152.024498
0.0,23,152.033819
0.0,19,152.044505
0.0,100,152.086716
0.0,7,152.090292
0.0,38,152.107311
0.0,20,152.120683
0.0,31,152.14102
0.0,72,152.171836
0.0,8,152.175517
0.0,9,152.180129
0.0,9,152.184941
0.0,24,152.197676
0.0,15,152.204033
0.0,23,152.213211
0.0,39,152.230911
0.0,30,152.246559
0.0,67,152.283725
0.0,47,152.302103
0.0,25,152.311837
0.0,13,152.316934
0.0,89,152.355116
0.0,55,152.380036
0.0,34,152.400292
0.0,50,152.543324
0.0,22,152.553043
0.0,32,152.566554
0.0,85,152.605959
0.0,82,152.638052
0.0,39,152.655113
0.0,43,152.674419
0.0,33,152.690455
0.0,17,152.704343
0.0,52,152.728026
0.0,42,152.746674
0.0,19,152.755013
0.0,5,152.757262
0.0,45,152.78052
0.0,13,152.78681
0.0,84,152.826613
0.0,18,152.836419
0.0,77,152.87486
0.0,41,152.897159
0.0,41,152.91554
0.0,44,152.932423
0.0,20,152.940153
0.0,95,152.977279
0.0,27,152.988335
0.0,102,153.174818
0.0,24,153.187996
0.0,6,153.191419
0.0,17,153.204111
0.0,12,153.212007
0.0,26,153.229103
0.0,56,153.264381
0.0,44,153.288256
0.0,56,153.317193
0.0,17,153.326287
0.0,54,153.355585
0.0,126,153.413228
0.0,11,153.418585
0.0,52,153.443209
0.0,14,153.449343
0.0,22,153.457851
0.0,21,153.4662
0.0,53,153.49025
0.0,200,153.583513
0.0,33,153.597868
0.0,73,153.642846
0.0,29,153.800311
0.0,41,153.816398
0.0,41,153.832466
0.0,79,153.872928
0.0,22,153.889156
0.0,7,153.893741
0.0,18,153.904656
0.0,39,153.92722
0.0,88,153.975764
0.0,52,154.00306
0.0,5,154.006007
0.0,83,154.042008
0.0,15,154.04833
0.0,14,154.059212
0.0,17,154.069845
0.0,12,154.075012
0.0,59,154.102724
0.0,12,154.107849
0.0,8,154.111161
0.0,10,154.115535
0.0,8,154.118909
0.0,27,154.132793
0.0,32,154.150069
0.0,21,154.159167
0.0,27,154.176599
0.0,16,154.184879
0.0,31,154.198391
0.0,19,154.206429
0.0,17,154.213066
0.0,29,154.224312
0.0,7,154.227088
0.0,11,154.231405
0.0,23,154.243324
0.0,40,154.268926
0.0,26,154.285528
0.0,33,154.298724
0.0,68,154.427671
0.0,74,154.457644
0.0,33,154.471485
0.0,29,154.484015
0.0,75,154.520187
0.0,13,154.525268
0.0,5,154.527277
0.0,60,154.550493
0.0,28,154.561574
0.0,9,154.565293
0.0,24,154.575574
0.0,6,154.578907
0.0,52,154.603441
0.0,41,154.619786
0.0,22,154.628541
0.0,13,154.63362
0.0,49,154.652966
0.0,51,154.673197
0.0,23,154.682224
0.0,43,154.699234
0.0,48,154.718215
0.0,8,154.72155
0.0,26,154.732314
0.0,21,154.741259
0.0,29,154.755682
0.0,37,154.770971
0.0,30,154.787115
0.0,47,154.815889
0.0,28,154.828265
0.0,20,154.839509
0.0,19,154.850101
0.0,47,154.990388
0.0,12,154.997535
0.0,33,155.012788
0.0,26,155.026818
0.0,65,155.060388
0.0,135,155.115437
0.0,19,155.126013
0.0,51,155.147571
0.0,24,155.157722
0.0,27,155.169052
0.0,27,155.18034
0.0,24,155.190097
0.0,17,155.197799
0.0,21,155.207227
0.0,10,155.211458
0.0,16,155.218388
0.0,9,155.2222
0.0,58,155.249352
0.0,10,155.253255
0.0,27,155.265611
0.0,29,155.280787
0.0,65,155.30839
0.0,7,155.312257
0.0,43,155.330134
0.0,48,155.350455
0.0,57,155.372919
0.0,7,155.376393
0.0,96,155.424635
0.0,20,155.433459
0.0,40,155.57048
0.0,44,155.591686
0.0,33,155.60654
0.0,19,155.615408
0.0,35,155.634334
0.0,116,155.691383
0.0,21,155.700023
0.0,19,155.707672
0.0,32,155.720271
0.0,16,155.727803
0.0,16,155.735012
0.0,149,155.796323
0.0,10,155.801654
0.0,10,155.806869
0.0,22,155.815955
0.0,73,155.847224
0.0,16,155.854005
0.0,13,155.859214
0.0,79,155.889878
0.0,26,155.900166
0.0,28,155.911022
0.0,58,155.933899
0.0,89,155.972943
0.0,46,155.992537
0.0,19,155.999982
0.0,54,156.133914
0.0,36,156.155538
0.0,43,156.176124
0.0,74,156.210778
0.0,43,156.229882
0.0,38,156.245464
0.0,52,156.267762
0.0,18,156.275353
0.0,114,156.332027
0.0,33,156.348459
0.0,23,156.361652
0.0,25,156.373725
0.0,15,156.381436
0.0,71,156.417567
0.0,56,156.442309
0.0,22,156.451117
0.0,47,156.487801
0.0,16,156.506418
0.0,35,156.522613
0.0,27,156.538948
0.0,61,156.569592
0.0,29,156.58785
0.0,174,156.77395
0.0,20,156.783948
0.0,47,156.802794
0.0,8,156.806202
0.0,70,156.845926
0.0,26,156.865086
0.0,11,156.8713
0.0,23,156.888054
0.0,50,156.914466
0.0,13,156.921722
0.0,35,156.940365
0.0,19,156.951487
0.0,57,156.981326
0.0,47,157.005211
0.0,12,157.011735
0.0,25,157.022769
0.0,40,157.043969
0.0,9,157.048868
0.0,22,157.057943
0.0,67,157.084699
0.0,6,157.089757
0.0,29,157.101094
0.0,34,157.114806
0.0,27,157.125301
0.0,103,157.189121
0.0,19,157.196911
0.0,41,157.215457
0.0,98,157.377621
0.0,43,157.395718
0.0,6,157.398529
0.0,10,157.403211
0.0,152,157.464386
0.0,50,157.500722
0.0,20,157.511566
0.0,17,157.519896
0.0,11,157.524852
0.0,28,157.537237
0.0,112,157.602605
0.0,64,157.642162
0.0,28,157.655385
0.0,23,157.665309
0.0,15,157.671641
0.0,29,157.685424
0.0,18,157.703367
0.0,17,157.714881
0.0,18,157.723525
0.0,46,157.747357
0.0,7,157.750963
0.0,57,157.784637
0.0,9,157.789227
0.0,42,157.817273
0.0,31,157.839512
0.0,57,157.870524
0.0,23,157.886066
0.0,125,158.060029
0.0,12,158.06497
0.0,69,158.092171
0.0,37,158.113035
0.0,46,158.133128
0.0,25,158.143085
0.0,49,158.163806
0.0,42,158.180659
0.0,33,158.193926
0.0,17,158.201438
0.0,55,158.226517
0.0,50,158.247271
0.0,24,158.257685
0.0,62,158.284938
0.0,44,158.302791
0.0,144,158.366113
0.0,11,158.370705
0.0,22,158.37938
0.0,31,158.395102
0.0,35,158.417568
0.0,49,158.444545
0.0,27,158.458969
0.0,5,158.46108
0.0,50,158.483247
0.0,34,158.496982
0.0,13,158.62729
0.0,26,158.637815
0.0,31,158.651487
0.0,17,158.658779
0.0,66,158.687476
0.0,14,158.693072
0.0,14,158.698596
0.0,5,158.700632
0.0,21,158.70891
0.0,9,158.712981
0.0,11,158.718247
0.0,69,158.748746
0.0,19,158.758579
0.0,27,158.769386
0.0,10,158.773445
0.0,19,158.785894
0.0,43,158.80676
0.0,140,158.870951
0.0,31,158.883147
0.0,13,158.888438
0.0,45,158.908032
0.0,8,158.911339
0.0,13,158.916517
0.0,27,158.927294
0.0,21,158.935728
0.0,60,158.965559
0.0,21,158.974043
0.0,18,158.982879
0.0,62,159.007728
0.0,36,159.021862
0.0,36,159.036564
0.0,16,159.042945
0.0,50,159.080029
0.0,12,159.085321
0.0,13,159.213393
0.0,50,159.235239
0.0,10,159.239337
0.0,10,159.24336
0.0,54,159.271025
0.0,7,159.285606
0.0,29,159.309263
0.0,15,159.316974
0.0,56,159.34406
0.0,13,159.351241
0.0,10,159.356849
0.0,23,159.367187
0.0,133,159.432019
0.0,26,159.444456
0.0,49,159.467175
0.0,19,159.475953
0.0,13,159.484029
0.0,49,159.508179
0.0,18,159.516606
0.0,69,159.550233
0.0,27,159.563926
0.0,11,159.570343
0.0,14,159.578114
0.0,146,159.657686
0.0,72,159.697836
0.0,62,159.731347
0.0,34,159.852501
0.0,40,159.868023
0.0,31,159.880332
0.0,9,159.884177
0.0,50,159.906376
0.0,9,159.909991
0.0,77,159.940472
0.0,23,159.949713
0.0,8,159.952942
0.0,79,159.983787
0.0,13,159.989983
0.0,65,160.021517
0.0,51,160.041764
0.0,29,160.053036
0.0,53,160.074132
0.0,24,160.083452
0.0,26,160.093635
0.0,19,160.102995
0.0,52,160.139257
0.0,24,160.152559
0.0,21,160.163773
0.0,44,160.183433
0.0,20,160.193137
0.0,50,160.21907
0.0,35,160.234515
0.0,43,160.25253
0.0,38,160.268085
0.0,25,160.279351
0.0,27,160.291022
0.0,38,160.431782
0.0,51,160.453156
0.0,5,160.455165
0.0,40,160.470772
0.0,45,160.488515
0.0,10,160.492541
0.0,35,160.511857
0.0,22,160.523912
0.0,11,160.529797
0.0,10,160.536167
0.0,26,160.552835
0.0,27,160.567919
0.0,66,160.594846
0.0,27,160.607029
0.0,17,160.614781
0.0,11,160.619467
0.0,53,160.641472
0.0,61,160.666112
0.0,32,160.678963
0.0,21,160.689582
0.0,8,160.694037
0.0,38,160.711839
0.0,59,160.73686
0.0,23,160.749322
0.0,28,160.769302
0.0,76,160.799156
0.0,81,160.831734
0.0,46,160.854325
0.0,12,160.859227
0.0,65,160.88781
0.0,20,161.013317
0.0,9,161.016962
0.0,51,161.037048
0.0,110,161.085332
0.0,51,161.105236
0.0,22,161.114633
0.0,58,161.144296
0.0,13,161.151412
0.0,17,161.161004
0.0,40,161.1777
0.0,31,161.191386
0.0,26,161.202933
0.0,18,161.210097
0.0,128,161.264976
0.0,14,161.272107
0.0,21,161.283375
0.0,53,161.310315
0.0,64,161.347806
0.0,110,161.413439
0.0,18,161.42274
0.0,25,161.434559
0.0,18,161.442299
0.0,70,161.478439
0.0,15,161.486868
0.0,7,161.491007
0.0,92,161.664917
0.0,60,161.693761
0.0,25,161.706914
0.0,74,161.750993
0.0,9,161.756699
0.0,9,161.764012
0.0,17,161.773423
0.0,11,161.780588
0.0,15,161.79256
0.0,17,161.801266
0.0,46,161.82866
0.0,38,161.847501
0.0,9,161.851165
0.0,59,161.884544
0.0,28,161.896451
0.0,31,161.909527
0.0,42,161.92693
0.0,42,161.944882
0.0,16,161.955648
0.0,43,161.98281
0.0,39,162.003392
0.0,11,162.007869
0.0,150,162.069336
0.0,67,162.100447
0.0,43,162.127953
0.0,35,162.143328
0.0,14,162.148888
0.0,23,162.27564
0.0,40,162.295127
0.0,32,162.310578
0.0,10,162.314804
0.0,32,162.327429
0.0,7,162.330419
0.0,7,162.333269
0.0,115,162.398191
0.0,11,162.403677
0.0,19,162.413457
0.0,31,162.425666
0.0,49,162.444894
0.0,20,162.452804
0.0,19,162.46065
0.0,27,162.474553
0.0,25,162.490453
0.0,22,162.506409
0.0,15,162.530593
0.0,47,162.562977
0.0,22,162.577538
0.0,118,162.630105
0.0,33,162.64412
0.0,21,162.652457
0.0,40,162.668229
0.0,26,162.679297
0.0,64,162.709792
0.0,65,162.744101
0.0,35,162.759161
0.0,19,162.768083
0.0,68,162.912523
0.0,19,162.919956
0.0,75,162.957883
0.0,67,162.99448
0.0,41,163.011151
0.0,140,163.067075
0.0,26,163.078256
0.0,74,163.109521
0.0,9,163.115578
0.0,47,163.148817
0.0,16,163.160005
0.0,28,163.182751
0.0,46,163.211314
0.0,49,163.24997
0.0,27,163.269081
0.0,7,163.27228
0.0,34,163.301249
0.0,17,163.308671
0.0,70,163.338189
0.0,30,163.356218
0.0,21,163.370902
0.0,15,163.377824
0.0,15,163.384186
0.0,35,163.401051
0.0,66,163.43024
0.0,36,163.569514
0.0,29,163.580992
0.0,108,163.630607
0.0,35,163.644879
0.0,25,163.658113
0.0,61,163.684297
0.0,32,163.696678
0.0,41,163.712751
0.0,8,163.715887
0.0,14,163.721332
0.0,27,163.731749
0.0,49,163.762142
0.0,8,163.765318
0.0,45,163.785457
0.0,9,163.790186
0.0,24,163.803481
0.0,56,163.83436
0.0,27,163.848943
0.0,19,163.856641
0.0,10,163.860701
0.0,18,163.867901
0.0,87,163.928472
0.0,13,163.937694
0.0,44,163.962031
0.0,184,164.050651
0.0,32,164.065617
0.0,33,164.202584
0.0,46,164.235274
0.0,41,164.252448
0.0,6,164.254903
0.0,11,164.259413
0.0,75,164.292615
0.0,18,164.302125
0.0,38,164.320849
0.0,27,164.332132
0.0,78,164.381529
0.0,26,164.393162
0.0,28,164.408432
0.0,42,164.432038
0.0,25,164.443213
0.0,10,164.447461
0.0,76,164.48224
0.0,10,164.487611
0.0,55,164.520426
0.0,52,164.54547
0.0,12,164.550147
0.0,88,164.599953
0.0,41,164.629128
0.0,15,164.63493
0.0,156,164.702839
0.0,9,164.709443
0.0,53,164.86195
0.0,100,164.909353
0.0,26,164.936437
0.0,41,164.958783
0.0,50,164.985148
0.0,57,165.008226
0.0,16,165.018892
0.0,100,165.061343
0.0,12,165.066077
0.0,76,165.100617
0.0,43,165.120168
0.0,25,165.133049
0.0,30,165.148865
0.0,33,165.163787
0.0,29,165.174967
0.0,15,165.180781
0.0,13,165.186139
0.0,11,165.192007
0.0,32,165.204717
0.0,7,165.207615
0.0,19,165.215113
0.0,34,165.22828
0.0,11,165.234828
0.0,75,165.273037
0.0,7,165.28293
0.0,21,165.292893
0.0,106,165.465805
0.0,33,165.482949
0.0,20,165.493351
0.0,25,165.506509
0.0,124,165.55768
0.0,20,165.565821
0.0,22,165.57565
0.0,14,165.582353
0.0,48,165.604218
0.0,27,165.618262
0.0,58,165.653452
0.0,25,165.667491
0.0,87,165.705443
0.0,23,165.714588
0.0,18,165.721763
0.0,87,165.771271
0.0,60,165.802485
0.0,51,165.825354
0.0,62,165.849597
0.0,39,165.867779
0.0,23,165.877427
0.0,62,165.904609
0.0,12,165.912827
0.0,36,165.932689
0.0,24,165.961159
0.0,50,166.098059
0.0,31,166.111306
0.0,28,166.126163
0.0,43,166.143052
0.0,39,166.164275
0.0,35,166.188086
0.0,9,166.193099
0.0,29,166.206713
0.0,29,166.223358
0.0,36,166.247641
0.0,15,166.258969
0.0,27,166.273762
0.0,48,166.314398
0.0,77,166.355143
0.0,57,166.382207
0.0,28,166.394407
0.0,40,166.410327
0.0,76,166.439671
0.0,7,166.442501
0.0,76,166.472121
0.0,28,166.483675
0.0,81,166.520751
0.0,16,166.529319
0.0,81,166.568775
0.0,5,166.571176
0.0,10,166.576803
0.0,5,166.57953
0.0,16,166.587712
0.0,68,166.745664
0.0,30,166.759054
0.0,32,166.773051
0.0,38,166.789414
0.0,18,166.796672
0.0,22,166.808537
0.0,24,166.818308
0.0,60,166.842242
0.0,74,166.871494
0.0,27,166.882264
0.0,11,166.8868
0.0,11,166.891521
0.0,47,166.911866
0.0,138,166.995538
0.0,16,167.001941
0.0,43,167.020869
0.0,49,167.04235
0.0,48,167.062742
0.0,13,167.068978
0.0,46,167.09178
0.0,9,167.096315
0.0,41,167.116966
0.0,17,167.126341
0.0,48,167.150153
0.0,67,167.183959
0.0,43,167.210205
0.0,47,167.371143
0.0,53,167.392894
0.0,32,167.406177
0.0,17,167.4131
0.0,24,167.425162
0.0,117,167.470528
0.0,21,167.481694
