#{"t_start": 1544997843.343022, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,38,0.243046
0.0,34,0.243358
0.0,41,0.243731
0.0,30,0.244006
1.0,52,0.244462
0.0,84,0.245211
0.0,30,0.245495
0.0,16,0.245678
0.0,36,0.246006
0.0,11,0.246128
0.0,41,0.2465
0.0,30,0.246778
1.0,27,0.247031
0.0,12,0.24716
1.0,32,0.247456
0.0,39,0.247806
0.0,53,0.248276
0.0,10,0.248387
1.0,30,0.248665
0.0,15,0.248821
0.0,18,0.249
0.0,49,0.249434
1.0,46,0.249844
0.0,34,0.250154
0.0,22,0.250372
0.0,39,0.250723
0.0,47,0.251138
0.0,15,0.251293
0.0,44,0.25171
0.0,5,0.251782
0.0,44,0.252203
0.0,13,0.252346
0.0,25,0.252584
0.0,29,0.252852
0.0,26,0.253099
0.0,61,0.253632
0.0,31,0.253915
1.0,65,0.254485
1.0,47,0.254906
0.0,15,0.25506
0.0,26,0.255305
1.0,55,0.255785
0.0,21,0.255987
1.0,34,0.256294
0.0,8,0.256389
0.0,5,0.25646
0.0,30,0.256737
0.0,38,0.25708
0.0,30,0.257354
0.0,12,0.257483
1.0,27,0.257732
0.0,32,0.258026
0.0,43,0.258435
0.0,65,0.259061
0.0,10,0.259179
0.0,47,0.259599
0.0,24,0.259829
0.0,45,0.260227
0.0,25,0.260464
0.0,7,0.260551
1.0,43,0.260937
0.0,35,0.261257
0.0,9,0.261361
1.0,32,0.261648
0.0,20,0.261841
1.0,36,0.262166
0.0,30,0.262449
0.0,7,0.262538
0.0,29,0.262806
0.0,49,0.263238
1.0,52,0.263697
0.0,13,0.263834
0.0,37,0.264169
0.0,30,0.264441
1.0,57,0.26494
0.0,34,0.26527
0.0,12,0.2654
0.0,15,0.265554
0.0,90,0.26635
0.0,78,0.267037
1.0,44,0.267436
0.0,15,0.26759
0.0,26,0.267837
0.0,67,0.268425
0.0,20,0.268622
0.0,11,0.268744
0.0,32,0.269039
0.0,71,0.269664
0.0,43,0.27005
0.0,62,0.270601
0.0,35,0.27093
0.0,52,0.271391
1.0,28,0.271657
0.0,23,0.271894
0.0,35,0.272219
0.0,28,0.272601
0.0,51,0.273213
0.0,48,0.273672
0.0,8,0.273773
0.0,13,0.273914
0.0,61,0.274497
0.0,45,0.27496
0.0,54,0.275547
0.0,54,0.276034
0.0,6,0.276117
0.0,42,0.276497
0.0,16,0.276665
0.0,33,0.276972
0.0,76,0.277647
1.0,27,0.277903
1.0,30,0.278315
0.0,22,0.27873
0.0,56,0.279244
0.0,30,0.279555
0.0,25,0.279804
0.0,9,0.27991
0.0,26,0.280269
0.0,50,0.280889
0.0,67,0.28149
0.0,12,0.281625
0.0,29,0.281901
0.0,21,0.282107
0.0,76,0.282773
0.0,39,0.283131
0.0,22,0.283345
0.0,9,0.283451
1.0,27,0.283707
0.0,19,0.283899
0.0,35,0.284221
0.0,83,0.284941
0.0,42,0.285321
0.0,19,0.285512
1.0,30,0.28579
0.0,44,0.286182
1.0,60,0.286743
0.0,67,0.287397
0.0,9,0.287513
0.0,55,0.288071
0.0,10,0.288193
0.0,37,0.288529
0.0,9,0.288636
0.0,7,0.288726
0.0,21,0.288934
0.0,40,0.289299
0.0,36,0.289632
0.0,47,0.290052
0.0,11,0.290174
0.0,75,0.290865
0.0,44,0.291338
0.0,8,0.291529
0.0,25,0.291824
0.0,21,0.292047
0.0,28,0.292314
0.0,55,0.292831
0.0,31,0.293152
0.0,9,0.293292
1.0,56,0.293803
0.0,11,0.293954
0.0,37,0.294294
0.0,8,0.294411
0.0,33,0.29472
0.0,23,0.294943
0.0,9,0.295049
0.0,7,0.295137
0.0,39,0.295489
0.0,61,0.296025
0.0,18,0.296206
0.0,49,0.296639
0.0,12,0.296769
0.0,65,0.297339
0.0,8,0.297436
0.0,24,0.297664
0.0,18,0.297845
0.0,41,0.298231
0.0,15,0.298407
0.0,14,0.298579
0.0,5,0.29866
0.0,26,0.298951
1.0,33,0.299264
1.0,37,0.299627
0.0,28,0.299896
0.0,12,0.300071
0.0,22,0.300298
0.0,20,0.300495
0.0,5,0.300566
0.0,46,0.30098
0.0,75,0.301639
0.0,11,0.30179
0.0,36,0.30212
1.0,56,0.302621
0.0,48,0.303054
0.0,32,0.303344
0.0,42,0.303725
0.0,83,0.304517
0.0,21,0.304733
0.0,26,0.304981
0.0,40,0.305381
0.0,43,0.305832
0.0,7,0.305925
0.0,16,0.306091
0.0,16,0.306276
0.0,57,0.30681
0.0,35,0.307137
1.0,47,0.307613
0.0,30,0.307963
0.0,63,0.308677
0.0,11,0.308817
0.0,13,0.308959
0.0,12,0.309122
0.0,9,0.309228
0.0,37,0.309567
0.0,112,0.310553
0.0,87,0.311318
0.0,19,0.311508
0.0,40,0.311872
0.0,14,0.312019
0.0,19,0.31221
0.0,57,0.312721
0.0,45,0.313154
0.0,52,0.313685
1.0,26,0.313939
0.0,53,0.314418
0.0,5,0.314493
0.0,12,0.314623
0.0,88,0.315401
0.0,60,0.315952
0.0,25,0.316196
0.0,45,0.316605
0.0,19,0.316797
0.0,78,0.317484
0.0,13,0.317637
0.0,58,0.318156
0.0,54,0.31865
0.0,42,0.319068
0.0,41,0.319444
0.0,35,0.31977
1.0,49,0.32021
0.0,60,0.320768
1.0,22,0.321097
0.0,68,0.321705
0.0,5,0.321779
0.0,19,0.321968
1.0,46,0.322392
0.0,9,0.3225
0.0,15,0.322658
0.0,17,0.322833
0.0,34,0.323149
0.0,38,0.32351
0.0,10,0.323675
0.0,41,0.324057
0.0,13,0.324198
0.0,28,0.324465
0.0,16,0.32463
0.0,14,0.324777
0.0,37,0.325114
0.0,23,0.325336
0.0,33,0.325642
0.0,15,0.325801
0.0,35,0.326128
0.0,32,0.326431
0.0,132,0.327607
1.0,29,0.327882
1.0,70,0.328491
0.0,28,0.328749
0.0,22,0.328962
0.0,67,0.329549
0.0,15,0.329703
0.0,8,0.329801
0.0,29,0.33007
0.0,45,0.330477
0.0,9,0.330585
0.0,57,0.331086
0.0,22,0.3313
0.0,35,0.331625
0.0,14,0.33177
0.0,17,0.331942
0.0,103,0.33282
1.0,43,0.333203
0.0,28,0.333464
1.0,46,0.333895
0.0,68,0.334711
0.0,11,0.334851
0.0,14,0.335003
0.0,13,0.335143
0.0,5,0.335216
0.0,21,0.335423
0.0,15,0.335578
0.0,15,0.335736
0.0,36,0.336062
0.0,6,0.336142
0.0,5,0.336213
0.0,55,0.336696
0.0,28,0.336957
0.0,5,0.337028
0.0,77,0.337708
0.0,36,0.338038
0.0,52,0.338509
0.0,57,0.339017
0.0,99,0.339913
1.0,34,0.340231
0.0,37,0.340592
1.0,64,0.341211
0.0,26,0.341481
1.0,25,0.34172
0.0,76,0.342391
0.0,19,0.342582
0.0,48,0.343014
0.0,16,0.343177
0.0,24,0.343405
0.0,23,0.343625
0.0,28,0.343891
0.0,31,0.344182
0.0,43,0.34457
1.0,45,0.344969
0.0,21,0.345173
0.0,20,0.345369
0.0,5,0.34544
0.0,21,0.345644
0.0,32,0.345946
0.0,34,0.346258
0.0,88,0.347038
1.0,31,0.34735
0.0,39,0.347771
0.0,5,0.347851
0.0,50,0.348388
0.0,7,0.34849
0.0,35,0.348814
1.0,39,0.349164
0.0,5,0.349236
1.0,52,0.349694
0.0,34,0.350005
0.0,9,0.350112
0.0,38,0.350468
0.0,11,0.350665
0.0,15,0.350938
0.0,30,0.351228
0.0,11,0.351351
0.0,22,0.351563
0.0,57,0.352066
0.0,55,0.352554
0.0,12,0.352684
0.0,48,0.353146
0.0,77,0.353836
0.0,35,0.354161
0.0,78,0.354879
0.0,78,0.355646
0.0,32,0.356165
0.0,40,0.356714
0.0,29,0.357005
0.0,14,0.357155
1.0,23,0.35738
0.0,25,0.357641
0.0,52,0.3585
0.0,13,0.358771
0.0,59,0.359325
0.0,67,0.359925
0.0,11,0.360052
0.0,30,0.360339
0.0,31,0.360634
1.0,38,0.360981
0.0,28,0.361246
0.0,14,0.361393
1.0,54,0.361895
0.0,44,0.362363
0.0,19,0.362571
1.0,25,0.362808
0.0,52,0.363272
0.0,8,0.36337
0.0,18,0.363553
0.0,55,0.36404
0.0,15,0.364196
0.0,46,0.364606
0.0,18,0.364787
0.0,55,0.365278
0.0,26,0.365528
0.0,37,0.365866
0.0,48,0.366295
0.0,37,0.366666
1.0,42,0.367102
0.0,36,0.367435
0.0,64,0.368021
0.0,5,0.368096
1.0,49,0.368595
0.0,23,0.368853
0.0,27,0.369114
0.0,35,0.369432
0.0,10,0.369546
0.0,47,0.369964
0.0,25,0.370206
0.0,44,0.370614
0.0,38,0.371017
0.0,12,0.371176
0.0,73,0.371819
0.0,45,0.372226
0.0,17,0.3724
0.0,26,0.372643
0.0,24,0.372873
0.0,66,0.37345
0.0,35,0.373771
