#{"t_start": 1544905185.159244, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,7,27.861716
0.0,16,27.868581
0.0,11,27.884669
0.0,31,27.917078
0.0,36,27.93855
0.0,33,27.966738
0.0,17,27.980935
0.0,42,28.016289
0.0,30,28.040738
0.0,82,28.118111
0.0,84,28.195891
0.0,87,28.27417
0.0,93,28.354543
0.0,9,28.358086
0.0,12,28.370358
0.0,11,28.374657
0.0,33,28.403324
0.0,35,28.432122
0.0,29,28.459499
0.0,19,28.479364
0.0,21,28.50218
0.0,6,28.513518
0.0,8,28.518725
0.0,35,28.553182
0.0,10,28.557768
0.0,21,28.576764
0.0,17,28.598119
0.0,41,28.636032
0.0,25,28.66215
0.0,16,28.680298
0.0,19,28.702642
0.0,22,28.727985
0.0,21,28.747433
0.0,6,28.763864
0.0,24,28.788939
0.0,47,28.82859
0.0,17,28.846742
0.0,30,28.875974
0.0,9,28.891078
0.0,81,28.958713
0.0,57,29.016364
0.0,8,29.020323
0.0,28,29.054289
0.0,80,29.127113
0.0,20,29.143074
0.0,28,29.166944
0.0,27,29.190234
0.0,101,29.280396
0.0,6,29.290542
0.0,73,29.343453
0.0,24,29.370421
0.0,18,29.377752
0.0,18,29.39418
0.0,38,29.427879
0.0,18,29.442561
0.0,30,29.473906
0.0,69,29.540773
0.0,23,29.557439
0.0,7,29.567964
0.0,48,29.605175
0.0,15,29.623566
0.0,22,29.645378
0.0,83,29.713355
0.0,14,29.72635
0.0,101,29.809907
0.0,30,29.83181
0.0,6,29.843572
0.0,24,29.865091
0.0,18,29.883036
0.0,50,29.926112
0.0,19,29.945598
0.0,19,29.964469
0.0,16,29.981296
0.0,17,29.999451
0.0,33,30.028546
0.0,10,30.044578
0.0,36,30.075201
0.0,84,30.152207
0.0,14,30.167637
0.0,22,30.184898
0.0,35,30.207112
0.0,56,30.259062
0.0,21,30.275641
0.0,75,30.343653
0.0,90,30.436947
0.0,35,30.469251
0.0,21,30.490084
0.0,11,30.503688
0.0,66,30.567459
0.0,53,30.621357
0.0,57,30.682158
0.0,19,30.699208
0.0,32,30.723516
0.0,80,30.803288
0.0,46,30.853304
0.0,60,30.900991
0.0,79,30.95468
0.0,17,30.968873
0.0,17,30.983242
0.0,9,30.994321
0.0,17,31.002444
0.0,16,31.018047
0.0,33,31.047329
0.0,31,31.069145
0.0,12,31.081785
0.0,25,31.102587
0.0,23,31.122698
0.0,50,31.169516
0.0,87,31.233443
0.0,43,31.271949
0.0,22,31.305334
0.0,80,31.370359
0.0,59,31.4288
0.0,14,31.434343
0.0,28,31.466003
0.0,31,31.486171
0.0,15,31.49948
0.0,56,31.544016
0.0,38,31.574483
0.0,96,31.641889
0.0,17,31.65603
0.0,31,31.686203
0.0,19,31.703639
0.0,5,31.70607
0.0,57,31.7612
0.0,5,31.763308
0.0,83,31.841795
0.0,24,31.863086
0.0,40,31.902569
0.0,13,31.915301
0.0,14,31.928217
0.0,20,31.943463
0.0,13,31.948483
0.0,18,31.963012
0.0,30,31.994755
0.0,9,31.99871
0.0,49,32.05456
0.0,12,32.060094
0.0,45,32.109562
0.0,8,32.112951
0.0,17,32.131967
0.0,21,32.152785
0.0,21,32.173205
0.0,17,32.191975
0.0,14,32.206857
0.0,51,32.251151
0.0,31,32.28499
0.0,13,32.290508
0.0,33,32.326447
0.0,27,32.349679
0.0,41,32.383468
0.0,24,32.409074
0.0,32,32.434134
0.0,31,32.464994
0.0,24,32.487261
0.0,37,32.52605
0.0,63,32.573603
0.0,13,32.587579
0.0,79,32.653481
0.0,21,32.677106
0.0,7,32.679957
0.0,16,32.69392
0.0,32,32.71823
0.0,46,32.766428
0.0,30,32.785702
0.0,44,32.818766
0.0,11,32.835474
0.0,18,32.851106
0.0,41,32.886283
0.0,25,32.908601
0.0,64,32.962004
0.0,26,32.988101
0.0,80,33.054426
0.0,7,33.057332
0.0,62,33.115208
0.0,28,33.141079
0.0,36,33.17034
0.0,21,33.185945
0.0,10,33.197364
0.0,11,33.201589
0.0,28,33.227646
0.0,9,33.231175
0.0,21,33.247862
0.0,22,33.263759
0.0,43,33.295446
0.0,11,33.307482
0.0,7,33.310229
0.0,23,33.326913
0.0,8,33.337607
0.0,11,33.342007
0.0,38,33.378696
0.0,34,33.407252
0.0,21,33.423113
0.0,26,33.444635
0.0,37,33.477944
0.0,36,33.514994
0.0,12,33.529362
0.0,14,33.536212
0.0,30,33.569923
0.0,54,33.624202
0.0,33,33.65023
0.0,10,33.666332
0.0,31,33.68949
0.0,6,33.700891
0.0,35,33.725747
0.0,8,33.73661
0.0,42,33.770046
0.0,63,33.817065
0.0,33,33.845088
0.0,15,33.850883
0.0,15,33.864176
0.0,47,33.900723
0.0,21,33.916269
0.0,7,33.926612
0.0,92,33.998123
0.0,12,34.0103
0.0,9,34.013792
0.0,33,34.042074
0.0,41,34.076877
0.0,21,34.099097
0.0,114,34.190153
0.0,22,34.206043
0.0,38,34.235434
0.0,40,34.265948
0.0,19,34.281028
0.0,5,34.283107
0.0,11,34.300072
0.0,42,34.339741
0.0,17,34.356781
0.0,90,34.440727
0.0,18,34.455314
0.0,22,34.471337
0.0,14,34.484339
0.0,13,34.489326
0.0,104,34.595341
1.0,130,34.71299
0.0,23,34.734181
0.0,44,34.794514
0.0,15,34.801819
0.0,33,34.836976
0.0,49,34.873039
0.0,23,34.89733
0.0,43,34.935053
0.0,46,34.977617
0.0,11,34.989729
0.0,32,35.014052
0.0,18,35.031911
0.0,14,35.047822
0.0,43,35.083434
0.0,15,35.097305
0.0,19,35.117562
0.0,71,35.168007
0.0,62,35.214721
0.0,10,35.228545
0.0,34,35.249666
0.0,18,35.264373
0.0,50,35.306419
0.0,18,35.32594
0.0,16,35.339952
0.0,33,35.360281
0.0,7,35.370663
0.0,11,35.374996
0.0,41,35.406298
0.0,65,35.46417
0.0,17,35.483806
0.0,99,35.572189
0.0,73,35.651728
0.0,105,35.765659
0.0,14,35.783373
0.0,37,35.813228
0.0,19,35.828496
0.0,16,35.834768
0.0,24,35.86008
0.0,72,35.910639
0.0,60,35.957345
0.0,71,36.015769
0.0,28,36.038123
0.0,45,36.077279
0.0,51,36.133251
0.0,7,36.136841
0.0,29,36.172906
0.0,44,36.215939
0.0,26,36.237327
0.0,30,36.264518
0.0,13,36.271976
0.0,5,36.285466
0.0,17,36.293324
0.0,62,36.365896
0.0,47,36.403451
0.0,45,36.436344
0.0,17,36.450701
0.0,44,36.485648
0.0,14,36.50375
0.0,10,36.508794
0.0,23,36.538301
0.0,87,36.608102
0.0,44,36.646385
0.0,15,36.663591
0.0,29,36.688387
0.0,17,36.704115
0.0,44,36.748182
0.0,8,36.760875
0.0,27,36.783565
0.0,96,36.866331
0.0,180,37.034407
0.0,22,37.055618
0.0,28,37.080254
0.0,23,37.111131
0.0,19,37.131089
0.0,36,37.159823
0.0,86,37.256726
0.0,34,37.283916
0.0,28,37.314251
0.0,71,37.372414
0.0,20,37.387885
0.0,31,37.415878
0.0,20,37.434133
0.0,5,37.436874
0.0,79,37.500798
0.0,15,37.514528
0.0,7,37.518104
0.0,47,37.559349
0.0,19,37.578057
0.0,30,37.609042
0.0,74,37.680895
0.0,15,37.688102
0.0,5,37.699133
0.0,26,37.720177
0.0,25,37.739795
0.0,17,37.755871
0.0,10,37.772793
0.0,18,37.780668
0.0,15,37.798816
0.0,6,37.801324
0.0,12,37.817827
0.0,9,37.830158
0.0,20,37.84904
0.0,19,37.858957
0.0,12,37.877063
0.0,25,37.89693
0.0,23,37.918277
0.0,30,37.952889
0.0,73,38.023814
0.0,22,38.04009
0.0,34,38.062948
0.0,15,38.082069
0.0,12,38.096733
0.0,73,38.160988
0.0,9,38.177712
0.0,24,38.201014
0.0,10,38.21619
0.0,49,38.260625
0.0,67,38.314191
0.0,16,38.329121
0.0,100,38.422705
0.0,32,38.450181
0.0,13,38.455199
0.0,19,38.471883
0.0,17,38.490974
0.0,8,38.503682
0.0,14,38.511167
0.0,19,38.52893
0.0,32,38.55717
0.0,28,38.577686
0.0,18,38.595229
0.0,26,38.617283
0.0,9,38.630033
0.0,8,38.634062
0.0,11,38.649307
0.0,55,38.699033
0.0,66,38.755628
0.0,33,38.783744
0.0,108,38.888619
0.0,18,38.908001
0.0,9,38.912146
0.0,13,38.929579
0.0,15,38.945867
0.0,59,38.995633
0.0,42,39.028674
0.0,10,39.033115
0.0,48,39.086475
0.0,77,39.164522
0.0,17,39.173697
0.0,27,39.205336
0.0,34,39.226204
0.0,30,39.253153
0.0,42,39.28488
0.0,19,39.300962
0.0,22,39.317413
0.0,30,39.344445
0.0,10,39.348375
0.0,13,39.361
0.0,20,39.376369
0.0,47,39.409927
0.0,31,39.437921
0.0,23,39.45437
0.0,16,39.468175
0.0,22,39.484514
0.0,8,39.487643
0.0,23,39.505105
0.0,69,39.576505
0.0,33,39.600877
0.0,29,39.630034
0.0,55,39.681605
0.0,17,39.690539
0.0,7,39.704517
0.0,50,39.751911
0.0,11,39.765917
0.0,34,39.792048
0.0,41,39.838028
0.0,76,39.89229
0.0,32,39.920405
0.0,10,39.924795
0.0,15,39.942687
0.0,47,39.983843
0.0,22,40.000233
0.0,65,40.058472
0.0,56,40.115808
0.0,6,40.118273
0.0,97,40.206391
0.0,18,40.221158
0.0,15,40.227029
0.0,52,40.280739
0.0,12,40.29552
0.0,54,40.342831
0.0,8,40.358235
0.0,17,40.376777
0.0,65,40.435614
0.0,41,40.472945
0.0,56,40.51783
0.0,19,40.536754
0.0,38,40.573869
0.0,37,40.602111
0.0,47,40.648073
0.0,30,40.672514
0.0,61,40.731317
0.0,18,40.751309
0.0,50,40.798865
0.0,20,40.814276
0.0,12,40.818983
0.0,17,40.835034
0.0,14,40.850382
0.0,18,40.868023
0.0,20,40.887512
0.0,26,40.912828
0.0,22,40.93134
0.0,84,41.009654
0.0,51,41.057745
0.0,29,41.079085
0.0,119,41.197212
0.0,19,41.216012
0.0,8,41.229089
0.0,8,41.233426
0.0,36,41.272856
0.0,61,41.334258
0.0,11,41.340135
0.0,11,41.35446
0.0,30,41.382353
0.0,77,41.457167
0.0,16,41.471317
0.0,8,41.482174
0.0,11,41.486588
0.0,39,41.527081
0.0,84,41.612855
0.0,21,41.635237
0.0,13,41.649815
0.0,46,41.698039
0.0,86,41.771541
0.0,38,41.793874
0.0,60,41.845457
0.0,38,41.885896
0.0,15,41.904346
