#{"t_start": 1544870031.336595, "env_id": "FrozenLake8x8-v0"}
r,l,t
1.0,83,204.322867
0.0,19,204.380332
1.0,101,204.660189
1.0,106,204.949359
1.0,48,205.07919
0.0,31,205.167408
1.0,64,205.337881
0.0,35,205.429634
1.0,68,205.613198
0.0,98,205.895371
0.0,23,205.963953
1.0,45,206.087138
0.0,34,206.181633
0.0,47,206.302405
0.0,21,206.364248
1.0,142,206.756979
0.0,38,206.856488
0.0,99,207.130299
1.0,136,207.52075
1.0,46,207.652232
1.0,44,207.785857
0.0,39,207.903115
0.0,65,208.078845
0.0,61,208.252785
0.0,51,208.399007
1.0,49,208.531615
1.0,62,208.705363
1.0,40,208.81548
0.0,51,208.952395
0.0,67,209.139348
0.0,37,209.239755
0.0,45,209.364484
1.0,117,209.685948
0.0,10,209.710494
0.0,28,209.792904
0.0,61,209.952344
0.0,52,210.106592
1.0,103,210.391904
1.0,108,210.682959
0.0,70,210.877366
0.0,15,210.91574
0.0,36,211.012544
1.0,58,211.179488
1.0,54,211.332173
0.0,22,211.39994
0.0,18,211.447511
1.0,52,211.593029
1.0,34,211.685838
1.0,114,211.994573
1.0,51,212.138122
1.0,39,212.242061
0.0,85,212.467601
1.0,104,212.74
0.0,15,212.784826
1.0,100,213.057138
0.0,41,213.168848
0.0,146,213.556185
0.0,86,213.790239
1.0,76,214.006175
1.0,131,214.35906
1.0,34,214.450205
0.0,32,214.551745
1.0,120,214.884759
1.0,126,215.235528
1.0,82,215.457736
1.0,151,215.859151
1.0,44,215.982476
1.0,80,216.209507
1.0,49,216.345932
1.0,98,216.610136
0.0,38,216.710285
0.0,56,216.880956
1.0,138,217.262664
1.0,54,217.414199
0.0,61,217.57682
0.0,24,217.648448
1.0,48,217.773345
0.0,19,217.830332
0.0,71,218.035941
1.0,99,218.303416
1.0,86,218.527033
1.0,73,218.714459
0.0,23,218.773722
0.0,12,218.804261
1.0,50,218.93938
1.0,100,219.208518
1.0,46,219.336941
1.0,76,219.546429
0.0,124,219.873367
0.0,19,219.933454
1.0,42,220.04589
1.0,118,220.368983
1.0,66,220.556257
1.0,48,220.690015
1.0,60,220.845062
1.0,167,221.316936
0.0,68,221.503181
0.0,16,221.543591
1.0,85,221.77016
0.0,15,221.812189
1.0,81,222.034814
0.0,75,222.244781
0.0,200,222.775633
1.0,97,223.043029
0.0,36,223.141339
0.0,28,223.219789
0.0,109,223.50067
0.0,153,223.908381
1.0,54,224.065661
0.0,38,224.165209
0.0,75,224.370028
1.0,105,224.671085
0.0,16,224.71265
1.0,29,224.789731
0.0,179,225.302935
1.0,73,225.504311
1.0,52,225.648689
0.0,31,225.729632
1.0,161,226.179624
1.0,143,226.566886
0.0,65,226.744153
0.0,64,226.916087
1.0,60,227.082872
0.0,14,227.122477
0.0,37,227.226477
0.0,39,227.331338
1.0,95,227.594652
1.0,80,227.82787
0.0,17,227.877999
1.0,44,227.998129
1.0,53,228.144342
1.0,63,228.314991
1.0,120,228.643231
1.0,42,228.758602
1.0,71,228.959074
0.0,23,229.02454
0.0,13,229.058699
1.0,149,229.461458
1.0,148,229.878379
1.0,68,230.063993
0.0,135,230.428717
0.0,200,230.976617
1.0,55,231.125664
0.0,12,231.160767
1.0,70,231.350568
1.0,80,231.570753
1.0,63,231.742083
1.0,141,232.128795
1.0,30,232.212417
0.0,47,232.34358
