#{"t_start": 1544904786.4205003, "env_id": "FrozenLake8x8-v0"}
r,l,t
0.0,19,33.203123
0.0,14,33.211987
0.0,13,33.221073
0.0,16,33.23058
0.0,8,33.235542
0.0,8,33.240952
0.0,47,33.270323
0.0,23,33.28561
0.0,27,33.302597
0.0,18,33.314242
0.0,29,33.333328
0.0,6,33.337027
0.0,75,33.396741
0.0,10,33.404926
0.0,109,33.480444
0.0,18,33.491004
0.0,59,33.529715
0.0,10,33.536108
0.0,17,33.546788
0.0,27,33.563344
0.0,21,33.576227
0.0,64,33.629732
0.0,16,33.640949
0.0,13,33.655619
0.0,47,33.689558
0.0,50,33.722245
0.0,71,33.767084
0.0,29,33.785286
0.0,19,33.797768
0.0,139,33.888712
0.0,66,33.93051
0.0,12,33.937661
0.0,86,33.995165
0.0,35,34.020033
0.0,91,34.07672
0.0,60,34.114283
0.0,42,34.14181
0.0,34,34.162688
0.0,26,34.178228
0.0,15,34.187221
0.0,87,34.242873
0.0,15,34.252437
0.0,6,34.25592
0.0,33,34.276448
0.0,30,34.295118
0.0,20,34.307075
0.0,21,34.320964
0.0,21,34.334367
0.0,21,34.347546
0.0,14,34.35647
0.0,37,34.380565
0.0,89,34.449616
0.0,10,34.460242
0.0,57,34.500411
0.0,54,34.5346
0.0,33,34.556759
0.0,10,34.565105
0.0,14,34.573839
0.0,18,34.584684
0.0,21,34.597353
0.0,10,34.60367
0.0,8,34.609158
0.0,15,34.618409
0.0,16,34.628117
0.0,16,34.637815
0.0,24,34.653115
0.0,15,34.664146
0.0,79,34.713781
0.0,29,34.732051
0.0,88,34.787893
0.0,16,34.798493
0.0,8,34.802891
0.0,10,34.809707
0.0,52,34.843515
0.0,31,34.862321
0.0,42,34.889463
0.0,42,34.916141
0.0,26,34.931798
0.0,25,34.947334
0.0,38,34.971841
0.0,64,35.014339
0.0,19,35.026284
0.0,5,35.029408
0.0,24,35.045166
0.0,30,35.064202
0.0,38,35.087986
